ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;T-Padilla;Finished;81;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Day-as;Finished;84;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;85;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166718;Sta. Cruz;Finished;86;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;87;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Capalayan;Finished;88;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86418;San Antonio;Finished;88;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Ati Tribe;Finished;90;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Ati Tribe;Finished;90;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Mambajao;Finished;90;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Nahwan;Finished;90;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72234;Naalad;Finished;91;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Poblacion Ubos;Finished;91;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Talamban;Finished;91;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;93;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;93;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;94;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Basac Dacu;Finished;95;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Basac Dacu;Finished;95;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86415;Benit;Finished;95;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;San Roque;Finished;95;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Hippodromo;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Pahina Central;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Poblacion;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;98;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Agape;Finished;100;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71229;Camay- An;Finished;100;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Looc;Finished;100;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;103;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72250;Dumlog;Finished;104;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Son-ok II;Finished;105;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Inayawan;Finished;108;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Poblacion;Finished;117;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;120;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Tagnipa;Finished;120;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Poblacion;Finished;125;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;86413;Macopa;Finished;130;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Manglit;Finished;134;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175303;Dalayawan;Finished;140;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Poblacion Norte;Finished;140;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86409;Sta. Cruz;Finished;145;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72250;Tangke;Finished;146;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Mahayahay;Finished;150;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Poblacion;Finished;150;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Son-ok I;Finished;151;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71245;Paca-Paca;Finished;160;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71245;Centro;Finished;190;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Day-as;Finished;200;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;New Cuyo;Finished;205;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Triana;Finished;205;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Poblacion Sur;Finished;208;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86408;Sta. Cruz;Finished;209;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Sambag 1;Finished;215;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86404;District 1;Finished;216;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Guadalupe;Finished;217;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;218;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Magallanes;Finished;220;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Villa Limpia;Finished;224;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71244;Kauswagan;Finished;226;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Abaroan;Finished;230;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Poblacion;Finished;238;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Villa Limpia;Finished;243;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Punta Bilar;Finished;247;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86402;Dao;Finished;250;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Triana;Finished;264;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86410;Looc;Finished;283;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175320;Calawag;Finished;300;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Combado;Finished;300;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86402;Mauylap;Finished;300;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72234;Tangke;Finished;301;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Punong;Finished;310;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Punong;Finished;310;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Sagbok;Finished;310;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86419;San Bernardo;Finished;314;Individuals
;PRC;WASH;WASH;Hygiene Promotion;619;61914;Dulangan;Finished;321;individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Sabang;Finished;324;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;328;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Bonbon;Finished;355;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Brgy. San pedro;Finished;356;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86414;Somoje;Finished;375;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Central;Finished;385;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86413;Anislagon;Finished;396;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Capitol Site;Finished;396;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Poblacion;Finished;416;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;422;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86417;Tampoong;Finished;425;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86410;Buaya;Finished;428;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;460;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;1753;175303;Tinintinan;Finished;460;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71248;Mandawa;Finished;467;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Luyp;Finished;498;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86412;Poblacion;Finished;500;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71248;Tuboran;Finished;508;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Barrio Luz;Finished;514;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71244;Sto. Tomas;Finished;516;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Lib-og;Finished;517;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Basak San Nicolas;Finished;548;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Badiang;Finished;568;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86418;Bogo;Finished;580;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Monopolo;Finished;605;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;San Nicolas;Finished;618;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Brgy. Benliw;Finished;693;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86409;Timba;Finished;725;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Abgao;Finished;750;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Poblacion;Finished;900;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;864;86416;Balagawan;Finished;1000;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;2132;Individuals
;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;2772;Individuals
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 4;Finished;95;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 3;Finished;98;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 2;Finished;100;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 1;Finished;101;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 5;Finished;101;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166716;Mabini;Finished;126;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);712;71243;Central;Finished;141;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166707;Jubang;Finished;207;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166724;San Roque;Finished;455;families
;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166724;Punta Bilar;Finished;456;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Lutac;Finished;3;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;South Poblacion;Finished;3;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;West Poblacion;Finished;9;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;North Poblacion;Finished;49;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Inoburan;Finished;76;families
;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175318;New Cuyo;Finished;80;families
;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tina-an;Finished;88;families
;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175303;Dalayawan;Finished;140;families
;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175303;Tinintinan;Finished;260;families
;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Magara;Finished;3;families
;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Rizal;Finished;5;families
;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Brgy.1;Finished;13;families
;IFRC;Relief;Non Food Items;Kitchen Set;1667;166704;Matin-ao;Finished;82;families
;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Tinitian;Finished;147;families
;IFRC;Relief;Non Food Items;Kitchen Set;1667;166704;Poblacion 1;Finished;214;families
;IFRC;Health;Health;Medicine;712;71243;Central;Finished;58;Pcs
;IFRC;Health;Health;Medicine;712;71246;Poblacion;Finished;201;Pcs
;IFRC;Health;Health;Medicine;712;71224;Lutao;Finished;417;Pcs
;IFRC;Health;Health;Medicine;712;71246;Poblacion;Finished;500;Pcs
;IFRC;Relief;Cash;MPCG (3,500/family);712;71246;Poblacion;Finished;5;Families
;IFRC;Relief;Cash;MPCG (3,500/family);712;71246;Poblacion;Finished;284;Families
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Taft;Finished;2;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86403;;Finished;2;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86413;Anislagon;Finished;3;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;5;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Rizal;Finished;6;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Orok;Finished;8;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;9;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86406;Molopolo;Finished;10;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Lunas;Finished;11;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;722;72241;Pitalo;Finished;11;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Poblacion;Finished;11;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Poblacion;Finished;11;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;722;72214;Guadalupe;Finished;12;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Tina-an;Finished;13;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Poblacion;Finished;14;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Brgy.1;Finished;15;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Agape;Finished;16;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Diaz;Finished;16;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Magara;Finished;17;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;17;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;San Juan;Finished;20;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Luna;Finished;21;Individuals
;PRC;Welfare;PSS;Psychological First Aid;619;61914;Culasi;Finished;22;individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86419;Cabulihan;Finished;23;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;San Roque;Finished;24;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1685;168503;New Mabuhay;Finished;25;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Nabago;Finished;26;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Paca-Paca;Finished;26;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Poblacion 3;Finished;26;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Togbongon;Finished;26;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;27;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;28;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Centro;Finished;29;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;29;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71229;Camay- An;Finished;31;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Poblacion Sur;Finished;32;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Luna;Finished;33;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71224;Lawis;Finished;34;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71209;Asinan;Finished;35;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Calanipa;Finished;35;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Rizal;Finished;35;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;35;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Ati Tribe;Finished;36;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Kawayanan;Finished;38;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Central;Finished;41;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;42;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Taft;Finished;45;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71248;Tuboran;Finished;45;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Magara;Finished;49;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71201;Punong;Finished;49;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Villa Limpia;Finished;49;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Tawin-Tawin;Finished;53;Individuals
;PRC;Welfare;PSS;Psychological First Aid;619;61914;Banica;Finished;55;individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Bonbon;Finished;56;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Honrado;Finished;56;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Poblacion Norte;Finished;56;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tagumpay;Finished;56;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;;Finished;56;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86419;Triana;Finished;61;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71201;Punong;Finished;63;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;67;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Capalayan;Finished;70;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;70;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;70;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;72;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Abgao;Finished;73;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Caubang;Finished;74;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tagumpay;Finished;75;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71224;Lutao;Finished;77;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;77;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;78;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Jubang;Finished;80;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Poblacion;Finished;81;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Punta Bilar;Finished;81;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;86;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Guadalupe;Finished;87;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;93;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;100;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166718;San Juan;Finished;103;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Son-ok II;Finished;105;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Macopa;Finished;118;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;New Cuyo;Finished;123;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Manglit;Finished;134;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Alegria;Finished;137;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;139;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Son-ok I;Finished;151;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Tawin-Tawin;Finished;168;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;202;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;712;71243;Central;Finished;210;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Jubang;Finished;239;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Minara;Finished;280;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;1;Finished;303;Individuals
;IFRC;Welfare;PSS;Psychological First Aid;1753;175316;Langogan;Finished;378;Individuals
;PRC;Welfare;Referral;Referral;712;71243;Poblacion;Finished;31;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;1;Individual
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;2;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;3;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;166724;;Finished;5;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;13;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;18;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;Sayak;Finished;61;Individuals
;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;73;Individuals
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86401;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86402;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86403;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86404;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86405;;Finished;10;families
;San Miguel corporation;Relief;Food Items;Rice sacks;864;86406;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86408;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86409;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86410;;Finished;10;families
;San Miguel corporation;Relief;Food Items;Rice sacks;864;86411;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86412;;Finished;10;families
;San Miguel corporation;Relief;Food Items;Rice sacks;864;86413;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86414;;Finished;10;families
;San Miguel corporation;Relief;Food Items;Rice sacks;864;86415;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86416;;Finished;10;families
;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86417;;Finished;10;families
;San Miguel corporation;Relief;Food Items;Rice sacks;864;86418;;Finished;10;families
;BOD Ely Bagtasus;Relief;Food Items;Rice sacks;864;86408;Amparo;Finished;500;families
;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Caubang;Finished;74;families
;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Son-ok 2;Finished;105;families
;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Manglit;Finished;134;families
;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Son-ok 1;Finished;151;families
;IFRC;Relief;Shelter;Shelter Tool Kit;712;71246;Poblacion ;Finished;300;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Lutac;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;South Poblacion;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;West Poblacion;Finished;9;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;North Poblacion;Finished;49;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Inoburan;Finished;76;families
;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tina-an;Finished;88;families
;IFRC;Relief;Non Food Items;SK: Blanket;712;71243;Central;Finished;141;families
;ICRC;Relief;Non Food Items;SK: Blanket;1667;166718;San Benito;Finished;245;families
;IFRC;Relief;Non Food Items;SK: Blanket;1667;166724;San Roque;Finished;455;families
;DFAT;Relief;Non Food Items;SK: Blanket;1667;166724;Punta Bilar;Finished;456;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Lutac;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;South Poblacion;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;West Poblacion;Finished;9;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;North Poblacion;Finished;49;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Inoburan;Finished;76;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Tina-an;Finished;88;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;712;71243;Central;Finished;141;families
;ICRC;Relief;Non Food Items;SK: Mosquito Net;1667;166718;San Benito;Finished;245;families
;IFRC;Relief;Non Food Items;SK: Mosquito Net;1667;166724;San Roque;Finished;455;families
;DFAT;Relief;Non Food Items;SK: Mosquito Net;1667;166724;Punta Bilar;Finished;456;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Lutac;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;South Poblacion;Finished;3;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tuyan;Finished;5;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;West Poblacion;Finished;9;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Bairan;Finished;16;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Tangke;Finished;17;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;Langtad;Finished;35;families
;IFRC;Relief;Non Food Items;SK: Plastic Mats;722;72234;North Poblacion;Finished;49;families
